id,type,name,canonical,cached_count,merger_id
5744,Relationship,Echizen Ryouma/Tezuka Kunimitsu,true,488,
5746,Relationship,Echizen Ryouma/Momoshiro Takeshi,true,63,
5747,Relationship,Echizen Ryouma/Ryuuzaki Sakuno,true,106,
5748,Relationship,Sam Carter/Jack O'Neill,false,2917,12595945
5749,Relationship,Echizen Ryouma/Sanada Genichirou,true,14,
5753,Relationship,Fuji Shuusuke/Tezuka Kunimitsu,true,694,
5755,Relationship,Fuji Shuusuke/Kikumaru Eiji,true,20,
5756,Relationship,Fuji Shuusuke/Inui Sadaharu,true,14,
5757,Relationship,Daniel Jackson/Vala Mal Doran,true,818,
5759,Relationship,Fuji Shuusuke/Kawamura Takashi,true,73,
5764,Relationship,Fuji Shuusuke/Yukimura Seiichi,true,25,
5765,Relationship,Fuji Shuusuke/Mizuki Hajime,true,19,
5766,Relationship,Ba'al/Sam Carter,false,69,13976510
5767,Relationship,Fuji Shuusuke/Fuji Yuuta,true,31,
5776,Relationship,Fuji Shuusuke/Shiraishi Kuranosuke,true,18,
5777,Relationship,Fuji Shuusuke/Tachibana Kippei,true,1,
5778,Relationship,Fuji Yuuta/Mizuki Hajime,true,35,
5779,Relationship,Fuji Yuuta/Saeki Koujirou,false,11,282809
5780,Relationship,Fuji Yuuta/Tachibana An,true,3,
5783,Relationship,Fuji Yuuta/Kirihara Akaya,true,5,
5787,Relationship,Hitouji Yuuji/Konjiki Koharu,true,11,
5789,Relationship,Hiyoshi Wakashi/Ohtori Choutarou,true,2,
5792,Relationship,Ibu Shinji/Kamio Akira,true,20,
5794,Relationship,Ibu Shinji/Tachibana Kippei,true,8,
5796,Relationship,Ibu Shinji/Kamio Akira/Tachibana Kippei,true,2,
5798,Relationship,Inui Sadaharu/Kaidoh Kaoru,false,28,232996
5800,Relationship,Inui Sadaharu/Yanagi Renji,true,46,
5801,Relationship,Inui Sadaharu/Tezuka Kunimitsu,true,20,
5806,Relationship,Kaidoh Kaoru/Momoshiro Takeshi,false,52,13134478
5808,Relationship,Kamio Akira/Tachibana An,true,7,
5809,Relationship,Kikumaru Eiji/Oishi Shuuichirou,false,46,1244039
5811,Relationship,Haruka/Ichinomiya Kantarou,true,29,
5813,Relationship,Kirihara Akaya/Sanada Genichirou,true,19,
5816,Relationship,Kirihara Akaya/Yanagi Renji,true,89,
5820,Relationship,Kirihara Akaya/Yukimura Seiichi,true,15,
5821,Relationship,Kirihara Akaya/Marui Bunta,true,25,
5822,Relationship,Kisarazu Atsushi/Yanagisawa Shinya,true,5,
5823,Relationship,Kisarazu Atsushi/Kisarazu Ryou,true,3,
5824,Relationship,Kisarazu Ryou/Saeki Koujirou,true,6,
5826,Relationship,Mukahi Gakuto/Oshitari Yuushi,true,108,
5827,Relationship,Niou Masaharu/Yagyuu Hiroshi,true,214,
5828,Relationship,Niou Masaharu/Yukimura Seiichi,true,36,
5829,Relationship,Ohtori Choutarou/Shishido Ryou,true,178,
5832,Relationship,Ryuuzaki Sakuno/Tachibana An,true,6,
5833,Relationship,Sanada Genichirou/Yanagi Renji,true,27,
5834,Relationship,Sanada Genichirou/Yukimura Seiichi,true,521,
5848,Relationship,John Munch/Odafin Tutuola,false,17,6259095
5884,Relationship,Alec Hardison/Eliot Spencer,true,525,
5885,Relationship,Alexandra Cabot/Jim Steele,true,2,
5899,Relationship,Alec Hardison/Parker,true,760,
5909,Relationship,Billy Desmond/Nick Potter,true,0,
5911,Relationship,Christina Finn/Brian Peluso,true,2,
5912,Relationship,Dino Cavallone/Hibari Kyouya,false,252,7703254
5916,Relationship,Hibari Kyouya/Yamamoto Takeshi,true,234,
5920,Relationship,Sasagawa Kyouko/Sawada Tsunayoshi,true,207,
5927,Relationship,Jessica Rossi/Jim Steele,true,0,
5933,Relationship,Ayasegawa Yumichika/Madarame Ikkaku,true,281,
5934,Relationship,Bruce Wayne/Tony Stark,false,33,6626
5938,Relationship,Abe no Masahiro/Guren,true,5,
5939,Relationship,Abe no Masahiro/Fujiwara no Akiko/Guren,true,0,
5940,Relationship,Harry Dresden/Anastasia Luccio,true,5,
5941,Relationship,Harry Dresden/Susan Rodriguez,true,25,
5942,Relationship,Harry Dresden/Carlos Ramirez,true,16,
5945,Relationship,Harry Dresden/Donald Morgan,true,12,
5948,Relationship,Harry Dresden/Karrin Murphy,true,118,
5951,Relationship,Jared Kincaid/Karrin Murphy,true,9,
5971,Relationship,Kevin Burkhoff/Tess Doerner,true,10,
5974,Relationship,Tom Baldwin/Alana Mareva,true,6,
5980,Relationship,Marco Pacella/Diana Skouris,true,28,
5983,Relationship,Kyle Baldwin/Isabelle Tyler,true,1,
5985,Relationship,Shawn Farrell/Isabelle Tyler,true,3,
5988,Relationship,Jordan Collier/Shawn Farrell,true,10,
5990,Relationship,Kyle Baldwin/Jordan Collier,true,0,
5992,Relationship,Kyle Baldwin/Shawn Farrell,true,5,
6020,Relationship,Gaius Baltar/Jayne Cobb,true,0,
6031,Relationship,Xander Harris/Lex Luthor,true,1,
6032,Relationship,Martha Jones/Donna Noble,true,22,
6033,Relationship,Martha Jones/Rose Tyler,true,43,
6034,Relationship,Jack Harkness/Rose Tyler,true,189,
6035,Relationship,Jack Harkness/Donna Noble,true,44,
6036,Relationship,Tenth Doctor/Jack Harkness,true,856,
6037,Relationship,Ninth Doctor/Jack Harkness,true,304,
6038,Relationship,Ninth Doctor/Jack Harkness/Rose Tyler,true,377,
6039,Relationship,Ninth Doctor/Rose Tyler,true,3222,
6040,Relationship,Tenth Doctor/Jack Harkness/Rose Tyler,true,114,
6041,Relationship,Tenth Doctor/Rose Tyler,true,8565,
6042,Relationship,Donna Noble/Rose Tyler,true,23,
6043,Relationship,Ninth Doctor/Tenth Doctor,true,19,
6044,Relationship,Sam Anders/Jack Harkness,true,1,
6047,Relationship,Faith Lehane/Wesley Wyndam-Pryce,true,280,
6052,Relationship,Angel/Nina Ash,true,49,
6056,Relationship,Angel/Wesley Wyndam-Pryce,false,374,11673085
6058,Relationship,Cordelia Chase/Lilah Morgan,true,22,
6059,Relationship,Winifred Burkle/Faith Lehane,false,10,7909033
6060,Relationship,Hugh Dillon/Callum Keith Rennie,true,130,
6061,Relationship,Callum Keith Rennie/Katee Sackhoff,true,7,
6063,Relationship,Spike/Wesley Wyndam-Pryce,true,164,
6069,Relationship,Lee Adama/Kara Thrace,false,703,102123
6070,Relationship,Leoben Conoy/Kara Thrace,false,121,6557888
6072,Relationship,D'Anna Biers/Laura Roslin,true,8,
6073,Relationship,D'Anna Biers/Caprica Six,true,7,
6074,Relationship,Gina Inviere/Caprica Six,true,1,
6075,Relationship,Tory Foster/Caprica Six,true,2,
6076,Relationship,D'Anna Biers/Gina Inviere,true,2,
6083,Relationship,Sam Anders/Kara Thrace,false,219,6576656
6084,Relationship,Sam Anders/John Sheppard,true,0,
6085,Relationship,Lee Adama/Sam Anders,false,34,6559571
6086,Relationship,Sam Anders/Galen Tyrol,true,7,
6087,Relationship,Sam Anders/Leoben Conoy,true,2,
6090,Relationship,William Adama/Laura Roslin,true,1160,
6098,Relationship,Elle Bishop/Adam Monroe,true,15,
6099,Relationship,Matt Parkman/Mohinder Suresh,true,158,
6100,Relationship,Claire Bennet/Sylar,false,112,35621072
6101,Relationship,Ando Masahashi/Hiro Nakamura,true,44,
6102,Relationship,Elle Bishop/Sylar,false,62,35650532
6103,Relationship,Mohinder Suresh/Sylar,false,398,35743091
6106,Relationship,Vala Mal Doran/Teal'c,true,15,
6108,Relationship,John Crichton/Gilina Renaez,true,6,
6114,Relationship,Sam Carter/Teyla Emmagan,false,15,14082914
6115,Relationship,Ronon Dex/Teyla Emmagan/John Sheppard,true,9,
6116,Relationship,Tenth Doctor/Teyla Emmagan,true,1,
6117,Relationship,Teyla Emmagan/Rodney McKay,true,123,
6118,Relationship,Rodney McKay/OMC,false,7,291016
6119,Relationship,Larrin/John Sheppard,true,13,
6121,Relationship,Evan Lorne/David Parrish,true,70,
6122,Relationship,Teyla Emmagan/Radek Zelenka,true,10,
6123,Relationship,Ronon Dex/Rodney McKay,true,215,
6125,Relationship,Teyla Emmagan/Sora,true,24,
6126,Relationship,Konoe Haruka/Seto Ageha,true,0,
6135,Relationship,Jurgen/John Preston,true,6,
6138,Relationship,Errol Partridge/John Preston,true,30,
6141,Relationship,Brandt/John Preston,true,2,
6142,Relationship,Wash Washburne/Zoë Washburne,false,519,47707
6143,Relationship,Kaylee Frye/Inara Serra,true,192,
6146,Relationship,Inara Serra/River Tam,true,50,
6152,Relationship,Jayne Cobb/Kaylee Frye,true,130,
6153,Relationship,Jayne Cobb/River Tam,true,643,
6154,Relationship,Jayne Cobb/Simon Tam,true,361,
6155,Relationship,Lance Bass/Justin Timberlake,true,210,
6159,Relationship,Klaus von dem Eberbach/Dorian Red Gloria,true,464,
6160,Relationship,Steve Loxton/Nick Slater,true,1,
6165,Relationship,James Norrington/Jack Sparrow,true,740,
6166,Relationship,Elizabeth Swann/Will Turner,true,647,
6167,Relationship,Sparrington,false,37,6165
6168,Relationship,Jack Sparrow/Elizabeth Swann/Will Turner,true,189,
6169,Relationship,James Norrington/Elizabeth Swann/Will Turner,true,21,
6170,Relationship,Jay Burchell/Will Traveler,true,2,
6171,Relationship,Tyler Fog/Will Traveler,true,2,
6176,Relationship,Jay Burchell/Tyler Fog/Will Traveler,true,2,
6181,Relationship,Fred Chambers/Kim Doherty,true,0,
6182,Relationship,Jay Burchell/Kim Doherty,true,0,
6190,Relationship,Dorothy Catalonia/Relena Peacecraft,true,73,
6191,Relationship,Duo Maxwell/Heero Yuy,true,2448,
6192,Relationship,Lucrezia Noin/Sally Po,true,24,
6193,Relationship,Zechs Merquise/Lucrezia Noin,true,166,
6194,Relationship,Zechs Merquise/Sally Po,true,0,
6195,Relationship,Heero/Duo,false,9,6191
6225,Relationship,Regina George/Janis Ian,true,102,
6227,Relationship,Oreius/Peter Pevensie,true,1,
6229,Relationship,Lucy Pevensie/Tumnus,true,72,
6231,Relationship,Carl/Gabriel Van Helsing,false,47,14201558
6234,Relationship,Vladislaus Dracula/Gabriel Van Helsing,true,46,
6235,Relationship,Anna Valerious/Gabriel Van Helsing,true,29,
6236,Relationship,Bacchus/Edmund Pevensie,true,17,
6238,Relationship,Velkan Valerious/Gabriel Van Helsing,true,2,
6240,Relationship,Vladislaus Dracula/Velkan Valerious,true,1,
6257,Relationship,Aleera (Van Helsing)/Marishka (Van Helsing)/Gabriel Van Helsing/Verona (Van Helsing),true,0,
6261,Relationship,William Bodie/Ray Doyle,true,2260,
6263,Relationship,Chris Larabee/Buck Wilmington,true,129,
6270,Relationship,Chris Larabee/Ezra Standish,true,395,
6272,Relationship,George Cowley/Ray Doyle,true,2,
6273,Relationship,William Bodie/George Cowley,true,17,
6275,Relationship,Timothy Callahan/Donald Strachey,true,192,
6278,Relationship,Boone Carlyle/Shannon Rutherford,true,61,
6282,Relationship,Claire Littleton/Charlie Pace,true,181,
6284,Relationship,Desmond Hume/Claire Littleton,true,2,
6293,Relationship,Rose Henderson/Bernard Nadler,true,2,
6294,Relationship,Juliet Burke/Jack Shephard,true,26,
6297,Relationship,Olivia Benson/Elliot Stabler,true,631,
6308,Relationship,Olivia Benson/John Munch,true,1,
6312,Relationship,Claire Kincaid/Jack McCoy,true,53,
6333,Relationship,Boone Carlyle/Ana Lucia Cortez,true,0,
6337,Relationship,Kate Austen/Ana Lucia Cortez,true,1,
6341,Relationship,Bailey Malone/Samantha Waters,true,8,
6343,Relationship,John Grant/Samantha Waters,true,3,
6344,Relationship,Jack of All Trades/Samantha Waters,true,10,
6347,Relationship,Jarod/Miss Parker,false,103,14716121
6355,Relationship,Philip Eslingen/Nicolas Rathe,true,27,
6367,Relationship,Nick Knight/Natalie Lambert,false,15,138630
6409,Relationship,Malcolm Reynolds/Inara Serra,true,518,
6410,Relationship,Jayne Cobb/Malcolm Reynolds,true,171,
6411,Relationship,Kaylee Frye/Malcolm Reynolds,true,67,
6412,Relationship,Malcolm Reynolds/River Tam,true,271,
6413,Relationship,Malcolm Reynolds/Simon Tam,true,509,
6414,Relationship,Jayne Cobb/Malcolm Reynolds/Simon Tam,true,39,
6417,Relationship,Malcolm Reynolds/Wash Washburne,false,7,10404118
6419,Relationship,Kaylee Frye/Simon Tam,true,556,
6423,Relationship,Inara Serra/Zoë Washburne,true,37,
6428,Relationship,Zaphod Beeblebrox/Arthur Dent,true,7,
6432,Relationship,Arthur Dent/Trillian,true,6,
6437,Relationship,Zaphod Beeblebrox/Trillian,true,21,
6440,Relationship,Zaphod Beeblebrox/Ford Prefect,true,3,
6455,Relationship,John Crichton/Aeryn Sun,true,503,
6458,Relationship,Chiana/John Crichton,false,11,1362513
6462,Relationship,John Crichton/Ka D'Argo,true,8,
6467,Relationship,Sohma Hatsuharu/Sohma Rin,true,96,
6468,Relationship,Sohma Kagura/Sohma Rin,true,2,
6469,Relationship,Honda Tohru/Sohma Kyou,true,716,
6470,Relationship,Jack Bristow/Arvin Sloane,true,15,
6471,Relationship,Honda Tohru/Sohma Yuki,true,85,
6472,Relationship,Honda Tohru/Sohma Kyou/Sohma Yuki,true,35,
6474,Relationship,Dave Lister/Arnold Rimmer,true,943,
6475,Relationship,Kuragi Machi/Sohma Yuki,true,102,
6477,Relationship,Lauren Reed/Michael Vaughn,true,15,
6478,Relationship,Arthur/Gwen/Merlin/Morgana,false,19,260207
6479,Relationship,Irina Derevko/Julian Sark,true,8,
6480,Relationship,Arthur/Gwen,false,256,236118
6481,Relationship,Arthur/Morgana,false,29,260194
6483,Relationship,Allison Doren/Julian Sark,true,20,
6484,Relationship,Gwen/Merlin,false,21,241721
6485,Relationship,Lauren Reed/Julian Sark,true,23,
6495,Relationship,Troy Bolton/Gabriella Montez,true,144,
6496,Relationship,Chad Danforth/Taylor McKessie,true,36,
6497,Relationship,Zeke Baylor/Sharpay Evans,true,31,
6498,Relationship,Jason Cross/Kelsi Nielsen,true,5,
6499,Relationship,Troy Bolton/Ryan Evans,true,83,
6500,Relationship,Sydney Bristow/Julian Sark,true,161,
6501,Relationship,Sydney Bristow/Michael Vaughn,true,111,
6503,Relationship,Jack Bristow/Irina Derevko,true,87,
6507,Relationship,Francie Calfo/Will Tippin,true,7,
6508,Relationship,Allison Doren/Will Tippin,true,6,
6509,Relationship,Sydney Bristow/Will Tippin,true,7,
6511,Relationship,Nadia Santos/Eric Weiss,true,10,
6513,Relationship,Sydney Bristow/Simon Walker,true,1,
6516,Relationship,Julian Sark/Simon Walker,true,1,
6534,Relationship,Remy Hadley/Amber Volakis,false,17,4463747
6535,Relationship,Allison Cameron/Robert Chase/Eric Foreman,true,5,
6536,Relationship,Allison Cameron/Robert Chase,true,156,
6537,Relationship,Robert Chase/Eric Foreman,true,48,
6538,Relationship,Lisa Cuddy/Addison Montgomery,true,0,
6539,Relationship,Allison Cameron/Lisa Cuddy,true,32,
6540,Relationship,Lisa Cuddy/Dana Scully,true,1,
6541,Relationship,Allison Cameron/Greg House,true,436,
6542,Relationship,Greg House/Amber Volakis/James Wilson,true,12,
6543,Relationship,Lisa Cuddy/Greg House/James Wilson,true,38,
6544,Relationship,Lisa Cuddy/Greg House,true,376,
6546,Relationship,Robert Chase/Greg House,true,445,
6550,Relationship,Lisa Cuddy/James Wilson,true,32,
6551,Relationship,Michael Tritter/James Wilson,true,7,
6553,Relationship,Jeffrey Cole/Lawrence Kutner,true,2,
6554,Relationship,Mark Warner/Stacy Warner,true,4,
6556,Relationship,Carly Jones/Nick Jones,true,6,
6557,Relationship,Bo Sinclair/Vincent Sinclair,true,5,
6562,Relationship,Abby Sciuto/Caitlin Todd,true,41,
6564,Relationship,Anthony DiNozzo/Timothy McGee,true,671,
6565,Relationship,Anthony DiNozzo/Jethro Gibbs,true,5148,
6573,Relationship,Dan Jarvis/Duck MacDonald,false,64,63819
6579,Relationship,Ray Kowalski/Benton Fraser,false,27,473
6581,Relationship,Jane Bennet/Charles Bingley,true,564,
6583,Relationship,Stuart Alan Jones/Vince Tyler,true,162,
6586,Relationship,Andy Bernard/Kelly Kapoor,true,9,
6587,Relationship,Pam Beesly/Jim Halpert,true,604,
6591,Relationship,JC Chasez/AJ McLean,true,28,
6592,Relationship,Lance Bass/AJ McLean,true,20,
6593,Relationship,Lance Bass/JC Chasez,true,215,
6594,Relationship,JC Chasez/Chris Kirkpatrick,true,238,
6595,Relationship,Lance Bass/Joey Fatone/Chris Kirkpatrick,true,13,
6596,Relationship,Chris Kirkpatrick/Justin Timberlake,true,190,
6597,Relationship,Lance Bass/Chris Kirkpatrick,true,227,
6598,Relationship,JC Chasez/Joey Fatone,true,83,
6599,Relationship,Britney Spears/Justin Timberlake,true,31,
6601,Relationship,JC Chasez/Justin Timberlake,true,238,
6602,Relationship,Joey Fatone/Justin Timberlake,true,72,
6603,Relationship,Nick Carter/Justin Timberlake,true,42,
6604,Relationship,Lance Bass/Chris Kirkpatrick/Justin Timberlake,true,2,
6605,Relationship,Lance Bass/Nick Carter,true,23,
6607,Relationship,Nick Carter/Chris Kirkpatrick,true,23,
6609,Relationship,Darren Hayes/Daniel Jones,true,12,
6611,Relationship,Lance Bass/Nick Carter/JC Chasez/Jesse Tannenbaum,true,0,
6617,Relationship,Karen Filippelli/Kelly Kapoor,true,0,
6618,Relationship,Pam Beesly/Karen Filippelli,true,35,
6621,Relationship,Geoffrey Tennant/Ellen Fanshaw,false,8,8727
6623,Relationship,Geoffrey Tennant/Oliver Welles,true,24,
6624,Relationship,Clark Kent/Bruce Wayne,true,10454,
6625,Relationship,Harvey Dent/Bruce Wayne,true,180,
6626,Relationship,Tony Stark/Bruce Wayne,true,552,
6627,Relationship,Missy Pantone/Torrance Shipman,true,31,
6628,Relationship,Ephram Brown/Cliff Pantone,true,1,
6631,Relationship,Fleur Delacour/Bill Weasley,true,1487,
6639,Relationship,Severus Snape/Bill Weasley,true,78,
6640,Relationship,Seamus Finnigan/Dean Thomas,true,2042,
6641,Relationship,Eileen Prince/Tobias Snape,true,157,
6642,Relationship,Harry Potter/Fred Weasley/George Weasley,true,699,
6643,Relationship,Luna Lovegood/Ginny Weasley,true,2494,
6644,Relationship,Hermione Granger/Padma Patil,true,41,
6645,Relationship,Lily Evans/James Potter,false,961,18827
6646,Relationship,Sirius Black/Lily Evans,false,77,966104
6647,Relationship,Remus Lupin/Draco Malfoy,true,109,
6648,Relationship,Sirius Black/Remus Lupin/Nymphadora Tonks,true,54,
6649,Relationship,Percy Weasley/Ron Weasley,true,15,
6650,Relationship,Sirius Black/Draco Malfoy,true,107,
6651,Relationship,Argus Filch/Severus Snape,true,111,
6652,Relationship,Severus Snape/Ginny Weasley,true,118,
6653,Relationship,Peter Pettigrew/Severus Snape,true,18,
6654,Relationship,Horace Slughorn/Severus Snape,true,18,
6655,Relationship,Severus Snape/Nymphadora Tonks,true,153,
6656,Relationship,Severus Snape/Fred Weasley/George Weasley,true,32,
6657,Relationship,Draco Malfoy/Ron Weasley,true,2046,
6658,Relationship,Neville Longbottom/Harry Potter,true,807,
6659,Relationship,Lucius Malfoy/Narcissa Malfoy/Severus Snape,false,18,965880
6660,Relationship,Regulus Black/Severus Snape,true,354,
6661,Relationship,Rita Skeeter/Severus Snape,true,10,
6662,Relationship,Sirius Black/Severus Snape,true,2056,
6665,Relationship,Roy Anderson/Pam Beesly,true,60,
6667,Relationship,Kelly Kapoor/Ryan Howard,false,29,8623255
6669,Relationship,Karen Filippelli/Toby Flenderson,true,0,
6671,Relationship,Natalie Hurley/Dana Whitaker,true,11,
6693,Relationship,Tenth Doctor/Jack Harkness/Ianto Jones,true,20,
6694,Relationship,Tenth Doctor/William Shakespeare,true,4,
6703,Relationship,Christopher Judge/Michael Shanks,true,0,
6706,Relationship,Ellen Harvelle/William Harvelle/John Winchester,true,4,
6708,Relationship,Laura Roslin/Kara Thrace,false,107,6577979
6709,Relationship,Tory Foster/Laura Roslin,true,18,
6710,Relationship,Gina Inviere/Laura Roslin,true,0,
